"code","dep_time","dep_place","arr_time","arr_place","aircraft","time"
"LH 6386","10:50","FRA","12:10","VIE","Embraer 195","['No', 'Yes', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"LH 6393","12:40","VIE","14:20","DUS","Embraer 195","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LH 6395","07:20","VIE","08:35","STR","Airbus A319","['No', 'Yes', 'No', 'No', 'No', 'No', 'Yes']"
"LH 6910","09:20","FRA","10:30","LJU","Canadair Regional Jet 900","['Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes']"
"LH 6916","08:55","FRA","11:00","PRN","Airbus A319","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"LH 7061","01:00","PVG","07:10","MUC","Airbus A330","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"LH 713","14:45","ICN","18:50","FRA","Airbus A380-800","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'No']"
"LH 715","12:35","HND","17:40","MUC","Airbus A340-600","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LH 717","14:05","HND","18:45","FRA","Boeing 747-8I","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"LH 719","12:15","ICN","16:45","MUC","Airbus A340-600","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"LH 723","14:00","PEK","17:35","MUC","Airbus A340-600","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"LH 7253","13:35","DEL","18:40","FRA","Boeing 787-8","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LH 727","23:35","PVG","05:30","MUC","Airbus A340-600","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"LH 729","13:15","PVG","18:55","FRA","Airbus A380-800","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LH 731","23:15","HKG","05:25","MUC","Airbus A340-600","['Yes', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"LH 7319","01:10","PEK","05:30","MUC","Airbus A330","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"LH 7321","14:00","PEK","18:15","FRA","Boeing 747","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"LH 7323","02:40","PEK","05:30","FRA","Boeing 777-300","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"LH 7325","11:45","PVG","18:05","FRA","Airbus A330","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LH 7327","01:50","PEK","06:05","DUS","Airbus A330","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"LH 7329","01:35","CTU","06:10","FRA","Airbus A330-300","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"LH 733","23:50","PVG","05:25","FRA","Boeing 747-400","['No', 'No', 'Yes', 'No', 'No', 'No', 'Yes']"
"LH 74","09:00","FRA","09:50","DUS","Airbus A320","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"LH 76","10:15","FRA","11:05","DUS","Canadair Regional Jet 900","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LH 797","23:05","HKG","05:20","FRA","Airbus A380-800","['Yes', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"LH 8","09:00","FRA","10:05","HAM","Airbus A321","['Yes', 'Yes', 'Yes', 'Yes', 'No', 'No', 'Yes']"
"LH 824","07:55","FRA","09:15","CPH","Airbus A320","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"LH 826","09:55","FRA","11:15","CPH","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LH 836","08:40","FRA","09:55","BLL","Airbus A320 Sharklets","['Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes']"
"LH 860","10:00","FRA","11:55","OSL","Airbus A320 Sharklets","['No', 'No', 'No', 'No', 'Yes', 'No', 'Yes']"
"LH 886","10:10","FRA","13:10","VNO","Airbus A321","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"LH 96","08:15","FRA","09:10","MUC","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'Yes']"
"LH 978","10:00","FRA","11:05","DUB","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LH 9792","18:05","SIN","20:50","DPS","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"LH 98","09:15","FRA","10:10","MUC","Airbus A320","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"LH 986","08:20","FRA","09:30","AMS","Airbus A319","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes']"
"LH 987","08:50","AMS","09:55","FRA","Airbus A320 Sharklets","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"LH 988","09:15","FRA","10:25","AMS","Airbus A320","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"LH 989","11:15","AMS","12:20","FRA","Airbus A320 Sharklets","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"LO 224","09:25","VIE","10:40","WAW","Embraer 175","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes']"
"LO 266","10:20","AMS","12:15","WAW","Boeing 737-400","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"LO 382","10:30","FRA","12:15","WAW","Boeing 737-400","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"LO 5222","07:15","VIE","08:35","WAW","De Havilland DHC-8 Dash 8-400 Dash 8Q","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes']"
"LO 5224","13:00","VIE","14:15","WAW","De Havilland DHC-8 Dash 8-400 Dash 8Q","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LX 1069","08:45","FRA","09:40","ZRH","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LX 139","00:10","HKG","06:10","ZRH","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"LX 1575","09:40","VIE","11:05","ZRH","Airbus A321","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes']"
"LX 1577","11:00","VIE","12:15","ZRH","Bombardier CS100","['No', 'Yes', 'No', 'No', 'No', 'No', 'Yes']"
"LX 1579","14:45","VIE","16:05","ZRH","Airbus A319","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LX 1733","20:00","FCO","21:35","ZRH","Airbus A321","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LX 181","13:05","BKK","19:35","ZRH","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"LX 2629","23:25","HKG","06:10","ZRH","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LX 3551","07:30","VIE","08:55","ZRH","Airbus A320","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes']"
"LX 3553","08:30","VIE","09:50","ZRH","Airbus A319","['No', 'Yes', 'No', 'No', 'No', 'No', 'Yes']"
"LX 3561","07:10","VIE","08:45","GVA","Fokker 100","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes']"
"LX 3571","13:00","VIE","14:20","ZRH","Airbus A319","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LX 3601","07:40","FRA","08:35","ZRH","Embraer 190","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LX 3603","09:40","FRA","10:35","ZRH","Airbus A320 Sharklets","['No', 'Yes', 'No', 'No', 'Yes', 'Yes', 'Yes']"
"LX 3663","08:55","FRA","10:05","GVA","Canadair Regional Jet 900","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LX 3665","12:10","FRA","13:20","GVA","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LX 633","09:50","CDG","11:05","ZRH","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LX 725","09:45","AMS","11:10","ZRH","Airbus A320","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"LX 8935","11:10","CDG","12:20","ZRH","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"LY 76","16:30","HKG","23:20","TLV","Boeing 777-200/200ER","['Yes', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LY 78","21:00","HKG","03:55","TLV","Boeing 777-200/200ER","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"LY 82","00:10","BKK","07:00","TLV","Boeing 747","['No', 'Yes', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"LY 84","15:45","BKK","22:35","TLV","Boeing 747","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"LY 96","22:00","PEK","04:00","TLV","Boeing 767-300","['Yes', 'No', 'Yes', 'No', 'No', 'Yes', 'No']"
"MF 8009","14:15","XMN","16:15","REP","Boeing 737-800","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'No']"
"MF 8019","14:00","FOC","17:35","BKI","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"MF 8022","17:25","HGH","20:15","HAK","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 8026","20:05","HGH","22:05","CSX","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8027","14:45","CGO","17:30","CGQ","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"MF 8029","12:50","FOC","15:00","TAO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8035","13:55","CSX","15:25","NKG","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 8039","13:55","TSN","16:00","HRB","Boeing 737-800","['No', 'Yes', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8046","18:45","DLC","19:45","TAO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8049","14:35","TAO","16:30","CGQ","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8053","12:30","FOC","13:55","NKG","Boeing 737","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8055","12:15","FOC","17:40","HRB","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'Yes']"
"MF 8067","11:30","XMN","13:15","NKG","Boeing 737-800","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"MF 8069","11:55","XMN","15:30","SHE","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 807","21:30","FOC","10:15","SYD","Boeing 787","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8072","15:20","NGB","17:05","CSX","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 811","00:10","XMN","06:10","AMS","Boeing 787","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8125","10:15","XMN","12:50","TSN","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 8133","21:25","HGH","23:40","TSN","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"MF 8135","14:30","FOC","16:10","CSX","Boeing 737","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 8139","11:55","XMN","14:05","HAK","Boeing 737-800","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"MF 8225","11:10","XMN","13:30","CGO","Boeing 737","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 823","10:35","XMN","14:50","KUL","Boeing 737-800","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"MF 8237","13:10","XMN","15:10","WUH","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8245","16:25","XMN","00:05","URC","Boeing 737-800","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"MF 8249","11:50","FOC","14:00","CGO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8253","13:05","FOC","14:45","WUH","Boeing 737","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8277","16:40","FOC","00:05","URC","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 832","14:40","XMN","17:35","DLC","Boeing 737-800","['No', 'Yes', 'No', 'Yes', 'No', 'Yes', 'No']"
"MF 8322","21:30","WUH","23:20","TSN","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 833","12:30","XMN","14:45","BKK","Boeing 737-800","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"MF 8333","12:00","XMN","13:35","CAN","Boeing 737-800","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"MF 8335","15:30","XMN","17:20","WUH","Boeing 737","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"MF 8339","12:05","FOC","14:25","HAK","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8347","14:50","FOC","16:35","CAN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 8366","13:15","SZX","16:20","TSN","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8373","10:20","XMN","11:55","CAN","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 8383","15:30","CSX","17:35","HAK","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 8384","21:40","CSX","23:55","TSN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8391","15:50","XMN","17:20","CAN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 8417","11:30","XMN","14:40","KMG","Boeing 737-800","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"MF 8429","20:40","XMN","23:45","KMG","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8433","15:45","FOC","19:05","KMG","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8439","14:05","XMN","15:45","CSX","Boeing 737","['No', 'Yes', 'No', 'No', 'No', 'No', 'Yes']"
"MF 8441","11:15","XMN","14:15","CTU","Boeing 737-800","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"MF 8447","16:00","JJN","19:10","CTU","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8449","15:30","XMN","18:10","CKG","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"MF 8461","13:10","HGH","18:15","KMG","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8471","21:10","XMN","23:50","CKG","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8475","20:30","FOC","23:30","KMG","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8477","19:45","HGH","22:35","CKG","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 848","14:40","XMN","16:55","CGO","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 8485","14:55","FOC","17:35","CKG","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 8491","11:15","XMN","14:00","CKG","Boeing 737-800","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"MF 8504","22:05","XMN","23:45","CSX","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8509","14:30","XMN","16:10","SHA","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 851","10:55","XMN","15:15","SIN","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 8515","16:00","JJN","17:25","SHA","Boeing 737","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8517","21:00","XMN","22:55","SHA","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 852","21:00","XMN","23:15","CGO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8521","12:30","XMN","14:10","SHA","Boeing 737","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"MF 853","12:15","XMN","14:40","BKK","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 8535","15:50","XMN","17:45","SHA","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 854","21:20","XMN","00:15","DLC","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8541","11:30","FOC","12:55","SHA","Boeing 737-800","['Yes', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 8547","16:30","FOC","17:55","SHA","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"MF 856","14:05","XMN","16:40","TSN","Boeing 737-800","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"MF 8565","13:15","XMN","15:05","NKG","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 8567","10:25","XMN","12:10","SHA","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 8585","14:30","FOC","16:00","SHA","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 860","11:55","TPE","13:35","JJN","Boeing 737-800",""
"MF 8617","21:05","SHA","00:10","CKG","Boeing 737","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"MF 864","19:20","KHH","20:40","XMN","Boeing 737-800",""
"MF 868","15:00","XMN","17:40","TSN","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 870","15:00","XMN","17:15","CGO","Boeing 737-800","['No', 'Yes', 'No', 'Yes', 'No', 'Yes', 'No']"
"MF 874","14:05","XMN","17:00","DLC","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"MF 875","14:50","FOC","17:25","BKK","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 880","11:25","TPE","12:50","FOC","Boeing 737-800",""
"MF 882","19:45","TSA","21:25","XMN","Boeing 737-800",""
"MF 886","12:00","TPE","13:30","HGH","Boeing 737-800",""
"MF 888","11:25","TPE","13:00","XMN","Boeing 737-800",""
"MF 890","20:10","TPE","22:45","CSX","Boeing 737-800",""
"MF 891","17:55","XMN","23:20","DPS","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 9024","08:40","TPE","10:25","XMN","Airbus A330-300",""
"MF 9026","07:30","KHH","09:00","XMN","Boeing 737-800",""
"MF 9028","09:10","TPE","11:50","CSX","Airbus A330-300",""
"MF 9203","12:25","CAN","14:25","SGN","Airbus A321","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"MF 9211","12:40","CAN","14:35","BKK","Boeing 737-800","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"MF 9216","15:50","TPE","18:35","CSX","Airbus A320",""
"MF 9223","13:00","CAN","17:10","KUL","Boeing 737-700","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"MF 9229","12:45","CAN","16:50","SIN","Airbus A319","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"MF 9233","19:10","CAN","23:59","DPS","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 9275","18:30","CAN","22:30","SIN","Airbus A321","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 9313","07:35","AMS","08:50","CPH","Boeing 737-700 Winglets","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9315","09:40","AMS","11:00","CPH","Boeing 737-800 Winglets","['No', 'Yes', 'No', 'Yes', 'No', 'No', 'Yes']"
"MF 9317","21:05","AMS","22:30","CPH","Boeing 737-800 Winglets","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"MF 9319","09:20","AMS","11:05","OSL","Boeing 737-800 Winglets","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9353","08:10","AMS","10:20","BCN","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"MF 9355","10:15","AMS","12:30","BCN","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 9357","07:35","AMS","10:10","MAD","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"MF 9359","09:30","AMS","12:05","MAD","Boeing 737-800 Winglets","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9363","09:05","AMS","09:50","BRU","Boeing 737-700 Winglets","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9365","08:20","AMS","09:30","FRA","Embraer 175","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9366","10:15","FRA","11:35","AMS","Embraer 190","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 9367","09:50","AMS","11:00","FRA","Fokker 70","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9373","08:30","AMS","09:35","HAM","Boeing 737-700 Winglets","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"MF 9377","07:45","AMS","09:10","MUC","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"MF 9379","09:35","AMS","11:00","MUC","Boeing 737-700 Winglets","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9381","08:05","AMS","09:25","TXL","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"MF 9383","10:15","AMS","11:30","TXL","Boeing 737-800 Winglets","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9385","09:45","AMS","11:30","VIE","Boeing 737-700 Winglets","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"MF 9387","11:00","AMS","11:50","DUS","Embraer 190","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9391","09:20","AMS","10:30","STR","Fokker 70","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9393","21:10","AMS","22:25","STR","Embraer 190","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"MF 9395","08:25","AMS","09:40","NUE","Embraer 190","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9397","09:25","AMS","10:20","HAJ","Embraer 190","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9399","09:35","AMS","11:05","GVA","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 9400","12:15","XMN","18:35","AMS","Boeing 787-900","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"MF 9489","13:30","BKK","14:40","PNH","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MF 9491","17:30","BKK","18:40","PNH","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MF 9493","21:35","BKK","22:45","PNH","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"MF 9601","09:40","AMS","11:10","ZRH","Boeing 737-800 Winglets","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9603","11:20","AMS","16:35","PBM","Boeing 747-400","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 9629","10:05","AMS","12:05","BUD","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MF 9688","07:05","VIE","09:00","AMS","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"MF 9715","21:25","AMS","22:10","BRU","Embraer 190","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"MF 9731","21:35","AMS","22:25","DUS","Fokker 70","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"MF 9735","21:15","AMS","22:30","NUE","Embraer 190","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"MF 9741","12:10","AMS","13:35","GVA","Fokker 70","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9745","20:50","AMS","22:15","GVA","Boeing 737-700 Winglets","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"MF 9747","12:10","AMS","13:35","ZRH","Embraer 190","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9751","21:00","AMS","22:25","ZRH","Boeing 737-800 Winglets","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"MF 9756","12:05","AMS","12:45","DUB","Embraer 175","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"MF 9758","21:20","AMS","22:00","DUB","Embraer 190","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"MF 9775","21:05","AMS","23:05","BUD","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"MH 1051","14:45","KUL","15:35","JHB","Boeing 737-800","['Yes', 'Yes', 'Yes', 'Yes', 'No', 'No', 'Yes']"
"MH 1057","17:45","KUL","18:35","JHB","Boeing 737-800","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"MH 1063","21:20","KUL","22:10","JHB","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MH 1134","21:55","KUL","23:00","PEN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MH 1135","19:05","PEN","20:00","KUL","Boeing 737-800","['No', 'Yes', 'No', 'Yes', 'No', 'No', 'No']"
"MH 1148","13:50","KUL","14:40","PEN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"MH 1152","16:10","KUL","17:10","PEN","Boeing 737-800","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"MH 1155","17:50","PEN","18:45","KUL","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"MH 1194","23:45","KUL","00:35","PEN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MH 1286","21:30","KUL","22:20","KUA","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"MH 139","22:20","KUL","07:55","ADL","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"MH 1396","14:35","KUL","15:35","KBR","Boeing 737-800","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes']"
"MH 1402","18:25","KUL","19:20","KBR","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"MH 1426","22:35","KUL","23:30","KBR","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
